Credit Transaction ID,Type,Payment Status,Transaction ID,Credit Amount,Label Amount,Currency,Service,Carrier,Created Date
C-793634625,purchase,completed,T-793634625,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:19:11
C-793634622,purchase,completed,T-793634622,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:19:12
C-793634626,purchase,completed,T-793634626,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:19:12
C-793634624,purchase,completed,T-793634624,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:19:12
C-793634627,purchase,completed,T-793634627,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:19:12
C-793634623,purchase,completed,T-793634623,0.03,5.41,USD,USPS_PTP_GAL,USPS,November 15 2025 18:19:12
C-793634631,purchase,completed,T-793634631,0.03,5.09,USD,USPS_PTP_GAL,USPS,November 15 2025 18:19:12
C-793634635,purchase,completed,T-793634635,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:19:12
C-793634636,purchase,completed,T-793634636,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:19:12
C-793634637,purchase,completed,T-793634637,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:19:12
C-793634634,purchase,completed,T-793634634,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:19:13
C-793634642,purchase,completed,T-793634642,0.03,5.55,USD,USPS_PTP_GAL,USPS,November 15 2025 18:19:13
C-793634655,purchase,completed,T-793634655,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:19:13
C-793634665,purchase,completed,T-793634665,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:19:14
C-793634666,purchase,completed,T-793634666,0.03,5.15,USD,USPS_PTP_GAL,USPS,November 15 2025 18:19:14
C-793634667,purchase,completed,T-793634667,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:19:14
C-793634671,purchase,completed,T-793634671,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:19:14
C-793634680,purchase,completed,T-793634680,0.07,6.82,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:19:15
C-793634679,purchase,completed,T-793634679,0.03,5.24,USD,USPS_PTP_GAL,USPS,November 15 2025 18:19:15
C-793634681,purchase,completed,T-793634681,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:19:15
C-793634682,purchase,completed,T-793634682,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:19:15
C-793634687,purchase,completed,T-793634687,0.03,5.32,USD,USPS_PTP_GAL,USPS,November 15 2025 18:19:15
C-793634708,purchase,completed,T-793634708,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:19:16
C-793634711,purchase,completed,T-793634711,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:19:16
C-793634723,purchase,completed,T-793634723,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:19:17
C-793634543,purchase,completed,T-793634543,0.03,5.26,USD,USPS_PTP_GAL,USPS,November 15 2025 18:20:07
C-793643691,purchase,completed,T-793643691,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:39:33
C-793651436,purchase,completed,T-793651436,0.03,5.24,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:08
C-793651437,purchase,completed,T-793651437,0.03,5.09,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:08
C-793651439,purchase,completed,T-793651439,0.03,5.24,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:08
C-793651440,purchase,completed,T-793651440,0.03,5.15,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:08
C-793651441,purchase,completed,T-793651441,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:08
C-793651444,purchase,completed,T-793651444,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:08
C-793651438,purchase,completed,T-793651438,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:08
C-793651447,purchase,completed,T-793651447,0.03,5.04,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:09
C-793651443,purchase,completed,T-793651443,0.03,5.24,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:09
C-793651442,purchase,completed,T-793651442,0.02,4.99,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:09
C-793651446,purchase,completed,T-793651446,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:09
C-793651445,purchase,completed,T-793651445,0.03,5.24,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:09
C-793651451,purchase,completed,T-793651451,0.07,6.54,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:58:09
C-793651450,purchase,completed,T-793651450,0.11,11.27,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:58:09
C-793651452,purchase,completed,T-793651452,0.07,6.57,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:58:10
C-793651453,purchase,completed,T-793651453,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:58:10
C-793651457,purchase,completed,T-793651457,0.04,7.23,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:10
C-793651456,purchase,completed,T-793651456,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:10
C-793651458,purchase,completed,T-793651458,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:11
C-793651460,purchase,completed,T-793651460,0.03,5.24,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:11
C-793651459,purchase,completed,T-793651459,0.02,4.88,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:11
C-793651461,purchase,completed,T-793651461,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:11
C-793651463,purchase,completed,T-793651463,0.02,4.99,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:11
C-793651465,purchase,completed,T-793651465,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:58:11
C-793651464,purchase,completed,T-793651464,0.03,6.83,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:11
C-793651466,purchase,completed,T-793651466,0.02,4.99,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:12
C-793651467,purchase,completed,T-793651467,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:58:12
C-793651470,purchase,completed,T-793651470,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:58:12
C-793651473,purchase,completed,T-793651473,0.02,4.99,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:13
C-793651475,purchase,completed,T-793651475,0.07,6.57,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:58:13
C-793651474,purchase,completed,T-793651474,0.07,6.82,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:58:13
C-793651472,purchase,completed,T-793651472,0.03,5.32,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:13
C-793651477,purchase,completed,T-793651477,0.03,5.15,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:14
C-793651518,purchase,completed,T-793651518,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:14
C-793651478,purchase,completed,T-793651478,0.07,6.82,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:58:14
C-793651519,purchase,completed,T-793651519,0.03,6.47,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:14
C-793651476,purchase,completed,T-793651476,0.02,4.99,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:14
C-793651529,purchase,completed,T-793651529,0.07,7.13,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:58:14
C-793651532,purchase,completed,T-793651532,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:58:15
C-793651534,purchase,completed,T-793651534,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:15
C-793651535,purchase,completed,T-793651535,0.08,8.44,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:58:15
C-793651536,purchase,completed,T-793651536,0.02,4.99,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:15
C-793651537,purchase,completed,T-793651537,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:15
C-793651538,purchase,completed,T-793651538,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:58:16
C-793651539,purchase,completed,T-793651539,0.07,6.97,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:58:16
C-793651541,purchase,completed,T-793651541,0.07,6.82,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:58:16
C-793651540,purchase,completed,T-793651540,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:16
C-793651542,purchase,completed,T-793651542,0.02,4.99,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:16
C-793651544,purchase,completed,T-793651544,0.03,5.15,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:16
C-793651545,purchase,completed,T-793651545,0.07,6.54,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:58:17
C-793651543,purchase,completed,T-793651543,0.06,6.14,USD,UPS_PTP_GND,UPS,November 15 2025 18:58:17
C-793651546,purchase,completed,T-793651546,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:58:17
C-793651549,purchase,completed,T-793651549,0.07,7.13,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:58:17
C-793651552,purchase,completed,T-793651552,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:17
C-793651555,purchase,completed,T-793651555,0.06,5.84,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:58:17
C-793651563,purchase,completed,T-793651563,0.02,4.91,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:18
C-793651558,purchase,completed,T-793651558,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:18
C-793651560,purchase,completed,T-793651560,0.03,5.15,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:18
C-793651571,purchase,completed,T-793651571,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:18
C-793651573,purchase,completed,T-793651573,0.04,7.07,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:18
C-793651576,purchase,completed,T-793651576,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:19
C-793651580,purchase,completed,T-793651580,0.03,5.41,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:19
C-793651585,purchase,completed,T-793651585,0.03,5.15,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:19
C-793651584,purchase,completed,T-793651584,0.06,6.14,USD,UPS_PTP_GND,UPS,November 15 2025 18:58:19
C-793651591,purchase,completed,T-793651591,0.03,5.09,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:19
C-793651594,purchase,completed,T-793651594,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:19
C-793651596,purchase,completed,T-793651596,0.07,6.82,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:58:20
C-793651600,purchase,completed,T-793651600,0.03,5.09,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:20
C-793651612,purchase,completed,T-793651612,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:21
C-793651614,purchase,completed,T-793651614,0.03,5.09,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:21
C-793651617,purchase,completed,T-793651617,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:21
C-793651619,purchase,completed,T-793651619,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:21
C-793651620,purchase,completed,T-793651620,0.06,6.44,USD,UPS_PTP_GND,UPS,November 15 2025 18:58:21
C-793651622,purchase,completed,T-793651622,0.06,6.14,USD,UPS_PTP_GND,UPS,November 15 2025 18:58:21
C-793651632,purchase,completed,T-793651632,0.04,7.7,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:22
C-793651630,purchase,completed,T-793651630,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:22
C-793651643,purchase,completed,T-793651643,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:22
C-793651645,purchase,completed,T-793651645,0.1,9.83,USD,UPS_PTP_GND,UPS,November 15 2025 18:58:23
C-793651646,purchase,completed,T-793651646,0.11,11.27,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:58:23
C-793651650,purchase,completed,T-793651650,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:23
C-793651648,purchase,completed,T-793651648,0.02,4.91,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:23
C-793651652,purchase,completed,T-793651652,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:23
C-793651658,purchase,completed,T-793651658,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:24
C-793651657,purchase,completed,T-793651657,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:58:24
C-793651659,purchase,completed,T-793651659,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:58:25
C-793651660,purchase,completed,T-793651660,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:58:25
C-793651662,purchase,completed,T-793651662,0.03,5.09,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:25
C-793651665,purchase,completed,T-793651665,0.02,4.99,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:25
C-793651664,purchase,completed,T-793651664,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:25
C-793651673,purchase,completed,T-793651673,0.02,4.99,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:27
C-793651674,purchase,completed,T-793651674,0.04,7.45,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:27
C-793651682,purchase,completed,T-793651682,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:58:28
C-793651680,purchase,completed,T-793651680,0.03,5.24,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:28
C-793651679,purchase,completed,T-793651679,0.04,7.7,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:28
C-793651690,purchase,completed,T-793651690,0.03,5.55,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:28
C-793651691,purchase,completed,T-793651691,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:29
C-793651692,purchase,completed,T-793651692,0.03,5.09,USD,USPS_PTP_GAL,USPS,November 15 2025 18:58:29
C-793651712,purchase,completed,T-793651712,0.04,8.3,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 15 2025 18:58:30
C-793651471,purchase,completed,T-793651471,0.1,9.87,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 18:59:12
C-793651605,purchase,completed,T-793651605,0.03,5.24,USD,USPS_PTP_GAL,USPS,November 15 2025 18:59:20
C-793690551,purchase,completed,T-793690551,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:28
C-793690540,purchase,completed,T-793690540,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:28
C-793690554,purchase,completed,T-793690554,0.03,5.09,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:28
C-793690542,purchase,completed,T-793690542,0.03,5.24,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:28
C-793690550,purchase,completed,T-793690550,0.03,5.15,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:29
C-793690548,purchase,completed,T-793690548,0.03,5.41,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:29
C-793690543,purchase,completed,T-793690543,0.03,6.83,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:29
C-793690557,purchase,completed,T-793690557,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:29
C-793690556,purchase,completed,T-793690556,0.03,5.55,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:29
C-793690549,purchase,completed,T-793690549,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:29
C-793690572,purchase,completed,T-793690572,0.07,7.13,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 19:59:29
C-793690569,purchase,completed,T-793690569,0.07,6.57,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 19:59:29
C-793690558,purchase,completed,T-793690558,0.03,5.55,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:29
C-793690552,purchase,completed,T-793690552,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:29
C-793690541,purchase,completed,T-793690541,0.02,4.99,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:29
C-793690597,purchase,completed,T-793690597,0.03,5.24,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:31
C-793690604,purchase,completed,T-793690604,0.03,5.15,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:31
C-793690603,purchase,completed,T-793690603,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:31
C-793690605,purchase,completed,T-793690605,0.02,4.88,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:31
C-793690607,purchase,completed,T-793690607,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:31
C-793690611,purchase,completed,T-793690611,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:31
C-793690606,purchase,completed,T-793690606,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:31
C-793690608,purchase,completed,T-793690608,0.03,5.55,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:32
C-793690612,purchase,completed,T-793690612,0.03,5.07,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:32
C-793690610,purchase,completed,T-793690610,0.03,5.24,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:32
C-793690615,purchase,completed,T-793690615,0.04,7.49,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 15 2025 19:59:32
C-793690621,purchase,completed,T-793690621,0.03,5.26,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:32
C-793690635,purchase,completed,T-793690635,0.07,7.13,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 19:59:33
C-793690638,purchase,completed,T-793690638,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 19:59:33
C-793690628,purchase,completed,T-793690628,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 19:59:33
C-793690648,purchase,completed,T-793690648,0.02,4.88,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:33
C-793690652,purchase,completed,T-793690652,0.02,4.99,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:34
C-793690647,purchase,completed,T-793690647,0.02,4.99,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:34
C-793690656,purchase,completed,T-793690656,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:34
C-793690623,purchase,completed,T-793690623,0.06,6.16,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 19:59:34
C-793690654,purchase,completed,T-793690654,0.03,5.26,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:35
C-793690662,purchase,completed,T-793690662,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:35
C-793690658,purchase,completed,T-793690658,0.03,5.09,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:35
C-793690645,purchase,completed,T-793690645,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:35
C-793690655,purchase,completed,T-793690655,0.03,5.15,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:35
C-793690671,purchase,completed,T-793690671,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:35
C-793690666,purchase,completed,T-793690666,0.11,11.27,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 19:59:35
C-793690665,purchase,completed,T-793690665,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 19:59:35
C-793690669,purchase,completed,T-793690669,0.03,5.09,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:36
C-793690674,purchase,completed,T-793690674,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:36
C-793690670,purchase,completed,T-793690670,0.07,6.57,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 19:59:36
C-793690676,purchase,completed,T-793690676,0.02,4.99,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:36
C-793690675,purchase,completed,T-793690675,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:36
C-793690673,purchase,completed,T-793690673,0.03,5.07,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:36
C-793690682,purchase,completed,T-793690682,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:36
C-793690679,purchase,completed,T-793690679,0.03,5.15,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:36
C-793690680,purchase,completed,T-793690680,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:36
C-793690683,purchase,completed,T-793690683,0.02,4.91,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:37
C-793690684,purchase,completed,T-793690684,0.03,5.24,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:37
C-793690686,purchase,completed,T-793690686,0.03,5.55,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:37
C-793690685,purchase,completed,T-793690685,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:37
C-793690687,purchase,completed,T-793690687,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:37
C-793690689,purchase,completed,T-793690689,0.02,4.91,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:37
C-793690690,purchase,completed,T-793690690,0.03,5.15,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:37
C-793690692,purchase,completed,T-793690692,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 19:59:38
C-793690694,purchase,completed,T-793690694,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:38
C-793690696,purchase,completed,T-793690696,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:38
C-793690698,purchase,completed,T-793690698,0.03,5.24,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:38
C-793690697,purchase,completed,T-793690697,0.03,5.24,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:38
C-793690691,purchase,completed,T-793690691,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:39
C-793690701,purchase,completed,T-793690701,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:39
C-793690708,purchase,completed,T-793690708,0.03,5.04,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:39
C-793690704,purchase,completed,T-793690704,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 19:59:39
C-793690706,purchase,completed,T-793690706,0.03,5.09,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:39
C-793690705,purchase,completed,T-793690705,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:39
C-793690707,purchase,completed,T-793690707,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:39
C-793690709,purchase,completed,T-793690709,0.03,5.09,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:40
C-793690710,purchase,completed,T-793690710,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:40
C-793690712,purchase,completed,T-793690712,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:40
C-793690713,purchase,completed,T-793690713,0.02,4.88,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:40
C-793690716,purchase,completed,T-793690716,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:41
C-793690715,purchase,completed,T-793690715,0.03,5.09,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:41
C-793690718,purchase,completed,T-793690718,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 19:59:41
C-793690717,purchase,completed,T-793690717,0.03,5.24,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:41
C-793690727,purchase,completed,T-793690727,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:41
C-793690723,purchase,completed,T-793690723,0.03,5.15,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:42
C-793690729,purchase,completed,T-793690729,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:42
C-793690760,purchase,completed,T-793690760,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:42
C-793690748,purchase,completed,T-793690748,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:42
C-793690762,purchase,completed,T-793690762,0.06,6.44,USD,UPS_PTP_GND,UPS,November 15 2025 19:59:42
C-793690763,purchase,completed,T-793690763,0.04,7.41,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:43
C-793690764,purchase,completed,T-793690764,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 19:59:43
C-793690766,purchase,completed,T-793690766,0.03,5.24,USD,USPS_PTP_GAL,USPS,November 15 2025 19:59:43
C-793690539,purchase,completed,T-793690539,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 15 2025 20:00:28
C-793690653,purchase,completed,T-793690653,0.02,4.88,USD,USPS_PTP_GAL,USPS,November 15 2025 20:00:34
C-793690672,purchase,completed,T-793690672,0.07,6.57,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 20:00:36
C-793690678,purchase,completed,T-793690678,0.04,7.7,USD,USPS_PTP_GAL,USPS,November 15 2025 20:00:36
C-793690695,purchase,completed,T-793690695,0.03,5.15,USD,USPS_PTP_GAL,USPS,November 15 2025 20:00:38
C-793690757,purchase,completed,T-793690757,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 15 2025 20:00:42
credit_7336ece2-91fc-4d6a-96b4-ae3664455915,redemption,completed,credit_7336ece2-91fc-4d6a-96b4-ae3664455915,9.0,,USD,,,November 17 2025 06:04:15
C-796105250,purchase,completed,T-796105250,0.03,5.24,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:16
C-796105257,purchase,completed,T-796105257,0.03,5.41,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:16
C-796105254,purchase,completed,T-796105254,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:16
C-796105258,purchase,completed,T-796105258,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:16
C-796105259,purchase,completed,T-796105259,0.04,7.92,USD,USPS_PTP_GAC,USPS,November 17 2025 14:45:16
C-796105261,purchase,completed,T-796105261,0.03,5.55,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:16
C-796105256,purchase,completed,T-796105256,0.02,4.91,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:16
C-796105269,purchase,completed,T-796105269,0.07,6.54,USD,UPS_PTP_GROUNDSAVER,UPS,November 17 2025 14:45:17
